id,text,label
train_009968,Giày rất đẹp đẹp cả chất lẫn kiểu_dáng hàng y_như hình luôn shop đóng_gói sản_phẩm lại rất cẩn_thận cho shop 10 sao luôn hi,0
train_009969,Sản_phẩm giao khác hoàn_toàn với hình_ảnh đã đặt_hàng . Chưa giao hàng mà đã báo giao rồi đến khi nhận được hàng phát_hiện hàng không đúng thì đã quá thời_gian khiếu_nại đổi trả ( 48 tiếng ) . Nói_chung mua hàng trên Sendo vẫn thua xa Lazada về cả chất_lượng lẫn dịch_vụ .,1
train_009970,Chất_lượng sản_phẩm rất kém : Giao hạt Maca cũ ăn rất là hôi dầu và có rất nhiều hạt bị hư nữa .,1
train_009971,Không giao hàng cho khách nhắn_tin không trả_lời .  ,1
train_009972,Màu này như màu hồng sen . Mình ko ưng lắm .  ,0
train_009973,Thời_gian giao hàng cực_kì chậm,1
train_009974,Hàng tốt nhưng bảo_quản kĩ kỹ bị móp chịu_khó nâng lên,0
train_009975,Hộp bị méo_mó tùm_lum,1
train_009976,Giao hàng kg đúng màu mình đã chọn,1
train_009977,Chất_lượng sản_phẩm tuyệt_vời . Shop gói hàng dư 3 miếng liền ạ . Nhiều loại của Image_Bioaqua đc 4/50 thì hơi ít,0
train_009978,De thuong,0
train_009979,Hàng chất_lượng kém nói có nhạc nhưng lại k có nhac,1
train_009980,Bình_thường mặc L vs XL may lần này lại đặt XXL vừa luôn . Mn đặt to hơn 1 size bt là vừa .   Đóng_gói sản_phẩm rất đẹp và chắc_chắn Thời_gian giao hàng rất nhanh,0
train_009981,Set yếm đẹp lắm ạ . Sẽ ủng_hộ shop thêm nhiều lần nữa ạ,0
train_009982,Máy củ pin tróc . kính cường_lực bể 1 góc . giật lag.shop làm_ăn k uy_tín tí nào,1
train_009983,Lột mụn chẳng ra tí mụn nào . Dũa mõng tay k có độ nhám tí nào . Kẹp tóc thì nhìn bẩn bẩn . K hài_lòng tí nào,1
train_009984,Giao hàng nhanh . Bỉm thấm hút kém miếng dán dở .,0
train_009985,Thời_gian giao hàng rất nhanh .   Chất_lượng sản_phẩm tuyệt_vời đã dùng qua chai thứ 2 tóc rất mượt và dài hơn hẳn ❤️,0
train_009986,Sách hay nhưng rất không vừa_lòng về thời_gian giao hàng của tiki . Trước mình đặt tiki thường chỉ mất 2-3 ngày là nhận được hàng và rất chính_xác về thời_hạn giao hàng . Nhưng lần này mình chờ hẳn hơn 1 tuần mới nhận được sách . mình mua sách để tặng sinh_nhật người bạn qua cả sinh_nhật bạn mình mà sách vẫn ko nhận được . tiki nên xem_lại về vấn_đề giao hàng của mình . tiki now thì rất nhanh nhưng mình nghĩ ko vì_thế mà giao hàng tiêu_chuẩn bị ảnh_hưởng,1
train_009987,Shop gửi hàng k đúng mẫu . Nt hỏi shop k nói gì . Dù chi ân khách_hàng . Chất_liệu được .,1
train_009988,Tạm thôi bàn_phím dán keo tệ quá tệ . Thằng nhóc ngồi gỡ 1 lúc ko còn phím nào . Nản thiệt chớ .,1
train_009989,Chất_lượng sản_phẩm rất kém Đặt 20 cái mà shop để hình giống nhau k à,1
train_009990,Màu đẹp nhưng nhanh trôi,0
train_009991,""" Đẹp quá ... ! Tôi yêu samsung """,0
train_009992,Hàng chuẩn shop đóng_gói rất đẹp chắc_chắn Sẽ uh shop dài_dài,0
train_009993,Thời_gian giao hàng rất nhanh Giày giả_da đẹp giá rẻ,0
train_009994,Mua 1 loại giao hàng cho 1 loại . Giờ mình vứt chỗ vì k vừa điện_thoại của mình . Thất_vọng về shop,0
train_009995,Giầy rất đẹp . Êm . Thanks shop nhiều,0
train_009996,Hàng kém chất_lượng . Sạc chưa được 15 phút hết pin .,1
train_009997,Sổ đẹp quấ,0
train_009998,3 ngày đặt_hàng rồi vẫn chưa thấy có . Hơi thất_vọng,1
train_009999,Giao hàng rất nhanh ( chỉ sau 1 ngày ),0
train_010000,Tai khoan qua it so voi thuc te dang quang cao,1
train_010001,Rất đáng tiền Shop phục_vụ rất tốt Thời_gian giao hàng rất nhanh Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn,0
train_010002,Mình đặt combo G20 lại nhận đk chuột R8 mong shop chú_ý hơn,1
train_010003,Giày dthrất vừa_ý,0
train_010004,làm_ăn j kì lạtôi mua 3ce họ lại gửi cho tôi chanel đổi trả hoàn tiền lại cho tôi thời_gian gửi hàng rất lâu đóng_gói thì ok nhưng_mà mở ra thì thất_vọng tràn_trề,1
train_010005,Pin không xạc được mong shop cho người đổi lại giúp mình Chất_lượng sản_phẩm rất kém,1
train_010006,- giao giày bị đứt quai : ) ) ),1
train_010007,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn ❤❤❤,0
train_010008,Chất_lượng sản_phẩm kém shop phản_hồi chậm nhưng thái_độ tốt,1
train_010009,Đã nhận được hàng ship hàng nhanh đóng_gói khá tốt nên chèn thêm giấy hoặc xốp sản_phẩm tốt khá mát .,0
train_010010,Các khay đều đẹp nhưng nắp hơi lỏng,0
train_010011,Ok . Rất đáng tiền,0
train_010012,Sp tốt_đẹp như hìnhbé nhà mình rất thích,0
train_010013,Sản_phẩm thì ok.nhưng shop phục_vụ rất rất rất kém.sẽ không mua hàng của shop lần nào nữa,1
train_010014,Đóng_gói sản_phẩm rất đẹp và chắc_chắn còn đc lì_xì kèm theo lời chúc nữa : 3 cảm_ơn chủ shop,0
train_010015,Mình mua máy được 1 tháng nhưng để nhà do đi công_tác nước_ngoài về mở sử_dụng thì đèn bên máy_nước nóng không sáng bên nước lạnh thì hơi mát mát chứ cũng không lạnh đọc 2 cmt trên thì thấy hình_như sp này hơi lỗi nhé Tiki .,1
train_010016,Đóng_gói sản_phẩm rất đẹp và chắc_chắn Shop phục_vụ rất tốt Rất đáng tiền Rất đáng tiền Thời_gian giao hàng rất nhanh Nhận xong cho gái iu nhìn chim ưng dễ_sợ  đặt thêm đôi nữa cho cháu gái tiếp  .  ,0
train_010017,Dat hang thi ghi mien phi van chuyen luc giao hang thi cong 43k phi van chuyen lam an nhu cc,1
train_010018,Nội_dung quá dài_dòng được viết đi viết lại như một bài văn cấp 2 . Tác_giả chưa đủ sâu_sắc và không dẫn_dắt được người đọc . Tính hài_hước trong sách thiếu thực_tế và cách nhìn_nhận về một thế_giới_quan quá mơ_mộng,1
train_010019,Mua 2 quyển của Thu_Giang - Nguyễn_Duy_Cần chất_lượng giấy đều rất xấu mỏng mềm và dễ thấm nước . Nhìn thấy chữ trang sau nên đọc rất nhứt mắt,1
train_010020,Shop tận_tình,0
train_010021,Mua giầy cặp mà chỗ viền mỗi đôi 1 kiểu ! ! Đeo k ôm_chân !  ,1
train_010022,Hàng như hình . Đẹp nhưng form giày nhỏ quá mang chật . Đã lên 1 size r vẫn chật nhé,0
train_010023,Chất_lượng sản_phẩm rất kém .... ko đúng hình_ảnh mô_tả ...  ,1
train_010024,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn Shop phục_vụ rất tốt ahihii,0
train_010025,Hơi tệ nha shop,1
train_010026,Chất_lượng sản_phẩm tốt Đóng_gói sản_phẩm chắc_chắn Chất_lượng sản_phẩm rất kém mới Sài hư không biết bảo_hành sao trên shopsee,1
train_010027,Shop siêu kĩ bọc wrap từng món ( 6 ) siêu êm sản_phẩm toẹt vời nhân_viên ân_cần giao hàng rất nhanh  Rất đáng tiền Chất_lượng sản_phẩm tuyệt_vời Shop phục_vụ rất tốt Đóng_gói sản_phẩm rất đẹp và chắc_chắn,0
train_010028,Chất_lượng sản_phẩm tuyệt_vời Rất đáng tiền Shop phục_vụ rất tốt Đóng_gói sản_phẩm rất đẹp và chắc_chắn Thời_gian giao hàng rất nhanh,0
train_010029,Char luong san pham tuyet voi minh rat hai_long su dung 1 tuan da thay da mat minh lang min,0
train_010030,Hàng đẹp chất_lượng oke đc tăng thêm miếng cường_lực max phê,0
train_010031,Khá ổn so với tầm giá : ) sẽ ủng_hộ shop các sp sau .,0
train_010032,rửa song rất là khô da cứ như là tẩy da mạnh lắm ý . dù da . của mình là da_dầu nhé .,1
train_010033,Sản_phẩm không tốt . Sop không có trách_nhiệm với hàng kém chất_lượng,0
train_010034,mình cứ nghĩ sẽ có 5 mẫu nhưng chỉ có hai mẫu cho 5 cái ... : ) (,1
train_010035,Rất đáng tiền nhoa  ,0
train_010036,Chất_lượng hành ổn tốt,0
train_010037,""" Thanks bạn vì bài chia_sẻ hay , tiếc là 90% số đó ko ứng_dụng ở cái vùng trũng công_nghệ của TG . Mình là người đã có lần hỏi bạn về cách ứng_dụng aw trong cuộc_sống để xem có nên mua hay ko . Câu trả_lời đến giờ vẫn là Không . Chờ_đợi sự đồng_bộ hạ_tầng ( bank , thanh_toán trực_tuyến ... ) hoặc chờ_đợi những chức_năng hợp_lý cho ng Việt ( camera , sim rời , pin lâu ... ) . Tks anyway """,1
train_010038,K vào đc mạng . Thất_vọng,0
train_010039,""" ip 6 lạc_hậu rồi , nên thay bạn ạ """,1
train_010040,nhanh hết pin sạc k vô,1
train_010041,Tôi đặt mua 1 main máy_tính và 1 thanh RAM . Giao cho tôi main cũ ram cũ đóng teen sét chà chùi lại cho sáng_sáng . Cũng mai là main và ram còn chạy . Nếu không tôi không biết nói sao nữa . Làm_ăn gì mà kì vậy . Main ram như_vậy mà dám giao cho khách .,1
train_010042,sách dễ bị bong tróc phần bìa chất_lượng giấy và mức hoàn_thiện chưa tốt phần keo cũng chưa tốt,1
train_010043,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn Thời_gian giao hàng rất nhanh Máy đẹp như hình k to quá cũng k nhỏ vừa vừa . Có_điều mình k hiểu mấy nút trên bảng điều_khiển cho lắm.hihi,0
train_010044,Chất_lượng sản_phẩm tuyệt vời.Giày tốt nhất trong tầm giámỗi tội đế hơi cứng chút_xíu .,0
train_010045,M chẳng biết check hàng auth hay fake . Đc cái đánh lên môi màu đẹp bền màu . M rất ưng,0
train_010046,Chất_lượng tốt giao hàng nhanh mới chưa đầy 2 hôm là sp đến tay .,0
train_010047,Đóng_gói sản_phẩm rất đẹp và chắc_chắn Shop phục_vụ rất tốt Thời_gian giao hàng rất nhanh bạn cũng có gửi kèm có hướng_dẫn bảo_quản nữa mình thấy rất có tâm . Hy_vọng sẽ ghé thăm shop của bạn nhiều .,0
train_010048,Form giày 2 đôi ko giống nhau đôi bên trái còn đỡ chứ đôi bên phải thì kiểunhư làm rất ẩu.Logo vàngđôi bên phải cũng ko ngay giữa nữa thiếu_điều muốn sát mép mà_còn tróc nữa nhìn 2 chiếc mà i như 1chiếc cũ 1chiếc mới.Tóm lại là cho 2 sao vì ship khá nhanh chứ đôi giày150 thì chắclà tiền nào của đó,1
train_010049,Chất_lượng sản_phẩm tuyệt vời.Giày rất đẹp và đường may cũng rất khéochị bán hàng vô_cùng thân_thiện và dễ mếnthái độ tận_tình làm tôi không_thể chê vào chô nào được.Cảm ơn shop ạ : ) Rất đáng tiền,0
train_010050,Chất_lượng sản_phẩm tuyệt_vời sẽ ủng_hộ shop .,0
train_010051,Chất_lượng sản_phẩm tuyệt_vời nhưng sao ko có tặng vớ,0
train_010052,Tiki lần này đóng_gói quá chán ! Hộp carton của Tiki quá mềm lại không chèn thêm xốp nên khiến hộp milo bị bẹp.Mình mua 1 hộp nhựa 400g và 1 hộp giây 285g mà không dc tặng kèm cốc thuỷ_tinh pha_chế như Tiki quảng_cáo . Có một nỗi buồn không hề nhẹ ! ! !,1
train_010053,Tiền_nào_của_ấy chất khá ok !   Đóng_gói sản_phẩm rất đẹp và chắc chắn  Thời_gian giao hàng rất nhanh,0
train_010054,Hàng chất_lượng tốt nhưng với mình thì hơi cay,0
train_010055,đái quần xéo xẻo,1
train_010056,Mua 7 cái hư hết 5 cái K chạy được xem như đồ bỏ . Đặt_hàng shop giao chậm . huỷ đơn hàng shop k chịu . Khi nhận được hàng thì hàng bị hư,1
train_010057,Đồng_hồ rất đẹp quá ưng,0
train_010058,Dau goi rat thom ,0
train_010059,Bông mềm_mại Rất đáng tiền,0
train_010060,- giày đẹp giao hàng nhanh cảm_ơn shop ^ ^,0
train_010061,Vải hơi mỏng sờ vào mịn mát .   Shop phục_vụ rất tốt,0
train_010062,"Sản_phẩm không tương_xứng với giá tiền . Quá xấu , quá tệ . Không nên mua !",0
train_010063,Thứ nhất : Mô_tả sản_phẩm là dành cho trẻ 06 tháng nhưng khi nhận được hàng là sản_phẩm dành cho trẻ 8 tháng trở lên.Thứ hai : Thái_độ nhân_viên giao hàng không tốt tỏ thái_độ bề_trên . Tôi mua hàng chứ tôi không xin và cần được ban_phát .,1
train_010064,Shop phản_hồi nhanh nhiệt_tình sp xịn ,0
train_010065,ko có tẹo hướng_dẫn bằng tiếng việt j cả.Mà tuỳ từng sóng wifi mới kick đc chứ ko phải loại nào cũng kick đc.Cách modem có 1 bức tường mà ko kick đc trong khi đèn báo xanh nhưng mạng wifi vẫn y_như chưa kích nản ...,1
train_010066,mai_mốt đừng bán sp này nữa nhé shop mất uy_tín quá lem bay vô mắt kg chịu nổi luôn,1
train_010067,Tôi mua quạt để phòng_ngừa mất điện ngày nóng . Giao hàng rất nhanh vì lựa_chọn Tiki_Now . Sau hai lần sử_dụng thôi thấy quạt rất kêu phần mô_tơ đằng sau . Hiện đang yêu_cầu bảo_hành đổi trả . Đề_nghị bên tiki làm_việc với sunhouse về sản_phẩm này .,1
train_010068,Xịn !,0
train_010069,Sản phâtm tốt ! Nhưng vì đặt nhầm ! Miếng dán gull màn_hình mà nhầm sang miếng cường_lực ! Lm dán vẫn hở viền !  ,0
train_010070,Chất lứng Chất_lượng sản_phẩm rất kém,1
train_010071,Chuột như shit .. mắt quang_học lúc nâng lên để xoay chuột vẫn ko ngắtmà phải nâng cao hẳn mới ngắt ... ko chơi được game fps,1
train_010072,Hàng đóng_gói tốt chu_đáo với tấm thiệp cảm_ơn dễ_thương nhưng nhãn_mác còn dán lệch nên em vẫn lăn_tăn về nguồn_gốc .,0
train_010073,Hàng 104k nên chất_lượng cũng ko đòi_hỏi gì hơn,0
train_010074,Hàng tốt lắm dù hộp hơi mốp Thời_gian giao hàng rất nhanh Chất_lượng sản_phẩm tuyệt_vời,0
train_010075,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn Rất đáng tiền  Shop phục_vụ rất tốt,0
train_010076,chưa nhận được hàng nữa mà đã có đánh_giá phản_hồi rồi sau cảm_thấy có gì đó không đúng,1
train_010077,sản_phẩm rất giống mẫu . đẹp lm ạ . cảm_ơn shop nhiều . ,0
train_010078,Chất_lượng sản_phẩm tuyệt_vời Shop phục_vụ rất tốt Rất đáng tiền Thời_gian giao hàng rất nhanh phuc vu rất nhiệt tình ,0
train_010079,"Hãy đầu_tư vào quy_hoạch_đô_thị , tuyên_truyền để xây_dựng lại lối sống của Hà_Nội văn_minh hơn .",1
train_010080,Mình càng dùng càng lên mụn,1
train_010081,Hàng không giống hình Chất_lượng sản_phẩm rất kém . K sử_dụng được,1
train_010082,Thời_gian giao hàng rất nhanh Rất đáng tiền Shop phục_vụ rất tốt Rất đáng tiền Shop phục_vụ rất tốt Chất_lượng sản_phẩm tuyệt_vời,0
train_010083,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất kém Đóng_gói sản_phẩm rất kém Đóng_gói sản_phẩm rất kém Đóng_gói sản_phẩm rất kém Đóng_gói sản_phẩm rất kém Đóng_gói sản_phẩm rất kém Đóng_gói sản_phẩm rất kém,1
train_010084,Sản_phẩm xấu ko giồng hình,1
train_010085,Đóng_gói sản_phẩm rất đẹp và chắc_chắn . Trước e chỉ dùng bioderma mới dùng em ganier này 1 lần nhưng thấy khá sạch mùi thì thơm nhưng hơi nặng_mùi hương_liệu . Nếu mùi nhạt hơn xíu thì perfect nhưng với giá này thì em ý quá ổn rồi ạ ❤️ 5 * hiuhiu,0
train_010086,cần xem_lại ở phần giới_thiệu cấu_hình máy chip mediatek p23 chứ ko phải qualcom 660 nhé . nếu_mà dc qualcom 660 thì mua ngay rồi,1
train_010087,tôi lựa màu đen sao thành màu đỏ .. khác màu k sap nhưng sp k giống trong hình,1
train_010088,Tôi mua sản_phẩm này về kết_nối không ổn_định điện_thoại kết_nối vào được nhưng chỉ một máy máy_tính không kết được . Không biết có hỗ_trợ đổi lại sản_phẩm để kiểm_tra hay không ?,1
train_010089,Hang nay chỉ để sưu_tầm thôi Mình mua 2 máy về thì 1may dùng bình_thường nhưng pin hết nhanh vừa sạc đầy bỏ ở đấy dk 3tieng là sắp nguồn còn 1cai thì đột_tử kg biết lý_do luôn !,1
train_010090,Chất_lượng sản_phẩm tuyệt_vời . Có giấy bảo_hành luôn . Tốc_độ quá nhanh . Rất đáng tiền .,0
train_010091,Sp moi deo chi rua tay ma da vo nuoc,1
train_010092,Đóng_gói sản_phẩm rất kém . Shop giao giày cũ ( để trưng_bày hay cho khách thử ) hay sao đó sản_phẩm rất dơ . Nhìn đôi giày mình thật_sự k muốn nhận hàng luôn,1
train_010093,Đóng_gói sản_phẩm rất đẹp và chắc_chắn Thời_gian giao hàng rất nhanh Rất đáng tiền Shop phục_vụ rất tốt Chất_lượng sản_phẩm sẽ đánh_giá sau khi dùng nha ^ ^,0
train_010094,Đóng_gói sản_phẩm rất đẹp và chắc_chắn sản_phẩm như trong hình,0
train_010095,Chất_lượng sản_phẩm tuyệt_vời . Order hôm trước hôm Sau nhận hàng,0
train_010096,Sp đẹp thơm xài thích lắm . Tks shop,0
train_010097,Bên trong rỗng . Nhỏ_nhắn xinh_xắn mẫu_mã đẹp .,0
train_010098,Hãy là người bán hàng có_tâm,1
train_010099,Chất_lượng sản_phẩm tạm được Chất_lượng sản_phẩm rất kém,1
train_010100,Đóng_gói sản_phẩm rất đẹp và chắc_chắn Thời_gian giao hàng rất nhanh Rất đáng tiền Shop phục_vụ rất tốt Đóng_gói sản_phẩm rất đẹp và chắc_chắn,0
train_010101,Đóng_gói sản_phẩm rất đẹp và chắc_chắn .. nhưng áo hơi ngắn so với quần .,1
train_010102,Thảm mở ra hơi có mùi shop gửi thiếu nhưng_mà mình có nt và shop gửi bù vào chiều hôm đó luôn nói_chung là hài_lòng với cách làm_việc của shop em sẽ tiếp_tục ủng_hộ shop ạ,0
train_010103,Đặt 2 bo chết một bo sop nói gửi bù nhưng chỉ là lừa nhau thôi để mình kính nhận đc hàng để sop lấy tiền chán Chất_lượng sản_phẩm rất kém sop nói 325w thực_tế chỉ có khảng 50w thôi tóm_lại mình bị lừa,1
train_010104,Mặt mình lán bon ko một mục mụn nên mua về sd thử do da khô . 2-3 ngày sau mặt nổi mụn đỏ nhiều hai bên má thái_dương còn có mụn bọc nữa . ,1
train_010105,Chất_lượng sản_phẩm rất kémShop giao hàng đã qua sử_dụng ko hộp vỏ cáu bẩnđáy gỉ sét ko dám dùng luôn . Mình đã hoàn hàng nhưng shopee giải_quyết chậm lắm luôn kêu hoàn tiền mà mãi ko thấy hàng thì đã gửi trả từ thủa nào . Mua hàng shopee đc cái rẻ nhưng gặp phải hàng lỗi thì chán thôi rồi .,1
train_010106,Hàng nhận được tối về mở bao_bì ra quá thất_vọng ko như lời quảng_cáo càng thất_vọng hơn Tiki ko kiểm_tra hàng_hoá trước khi nhận từ shop giao cho khách_hàng sản_phẩm bị nứt gãy đầu cán cây cầm bị tuột ra khỏi cây chổi phải dùng lực đẩy mới hút được 1 ít bụi đẩy thêm vài cái thì hộc bung ra bụi bên trong bị tuôn ra lại mất_công mất_sức hơn cây chổi thông_dụng mà quảng_cáo cho lắm vào nào chổi thông_minh tự hút bụi 360 độ ĐỀ_NGHỊ TIKI CHO TRẢ LẠI HÀNG VÌ SẢN_PHẨM KHÔNG ĐÚNG NHƯ QUẢNG_CÁO VÀ SẢN_PHẨM BỊ NỨT VỠ PHẦN NHỰA ĐẦU CÁN,1
train_010107,Hàng đẹp lắm shop giày y hình cho shop 5 sao,0
train_010108,Ae chú_ý tiền ít thì đừng có hít l * * thơm Sản_phẩm ko giám dùng thử Ib shop ko trả lời ,1
train_010109,Hnay mới test được . Pin dùng rất ok ,0
train_010110,Ko sai dc sohp oi may ko hoat đong e muon tra lai hang  Chất_lượng sản_phẩm rất kém,1
train_010111,Mình rất ưng_ý hàng chính hãng rất đáng tiền,0
train_010112,Sản_phẩm nhìn đẹp đang xài vẫn ổn,0
train_010113,Giao hàng lâu vãiđợi tận 9 ngày ms có ko hiểu các người làm_ăn kiểu jlần này tôi đặt sách mà 6 ngày r vẫn trong tình_trạng đã tiếp nhậnko bt ngày_mai đã lấy hàng chưalâu vãi.mịe ! Tiki là lũ ĐỂU,1
train_010114,Chất_lượng sản_phẩm tuyệt_vời Shop phục_vụ rất tốt Rất đáng tiền Thời_gian giao hàng rất nhanh Màu rất đẹp : Đ ,0
train_010115,Mình đã nhận được giày . Form dáng không quá đẹp nhưng so với giá tiền rất ok ạ .  ,0
train_010116,Chất_liệu đẹp nhưng giao sp ko giống hình,0
train_010117,Chất_lượng sản_phẩm tạm dc khong nhu minh nghi . Đóng_gói sản_phẩm rất đẹp và chắc_chắn,0
train_010118,Shop phục_vụ rất tốt shop rất đáng yêu mua hàng còn được tặng 1 túi hoa lavender khô rất thơm .,0
train_010119,""" Ngon . Bo re """,0
train_010120,Giao hàng siêu nhanh . Hàng đẹp lắm ❤️,0
train_010121,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn Rất đáng tiền,0
train_010122,sản_phẩm hơi cũ bị xước nhẹ,0
train_010123,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn Đóng_gói sản_phẩm rất đẹp và chắc_chắn Shop phục_vụ rất tốt Thời_gian giao hàng rất nhanh,0
train_010124,Chưa dùng nên k biết dính chắc k mẫu_mã thì ổn : )  ,0
train_010125,Gói hàng kỹ chủ shop nhiệt_tình tư_vấn và còn tặng thêm 1 mask cho mh do k được free ship mong shop có thêm nhiều sp để mh ủng_hộ ☺️☺️,0
train_010126,Chat trả_lời chậm  Chất_lượng sản_phẩm tuyệt_vời,0
train_010127,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn Chất_lượng sản_phẩm tuyệt_vời Chất_lượng sản_phẩm tuyệt_vời Chất_lượng sản_phẩm tuyệt_vời Chất_lượng sản_phẩm tuyệt_vời,0
train_010128,Sao diện thoại nhanh hết pin vậy Thấy pin vẫn đầy mà_lại báo hết pin là Sao,1
train_010129,giày y_như trên ảnhgiao hàng rất nhanh,0
train_010130,K kiểm_tra hàng trc khi giao mình mua 3 chai mà chỉ có 2 chai sd đc,1
train_010131,Bàn phím trên lg g 3 . g 4 có tiếng việt lướt ngon lành nhé ..,0
train_010132,Máy kêu to nhưng công_suất thấp sấy lâu khô . Gây bết,1
train_010133,Shop k nhiệt_tình bán . Khách hỏi k trả_lời trong khi vừa onlđặt   màu trằng ra màu xanh mà mình đã dặn kỹ ktra trước khi giao không biết chất_lượng sản_phẩm ntn nhưg phục_vụ quá kém,1
train_010134,Đã nhận đc hàng . Nhưng chưa dùng thử ah . Mình mua 2 lần thì 1 lần kit ghi tiếng anh . Lần này của shop toàn tiếng hàn . K bít là sao.hi. dùng thử xem sao ab,0
train_010135,Yêu_cầu bạn đổi hàng khác . loa nghe nhỏ hơn dt . Hàng cũ ko dây cấm . Nút mắt mèo thục vào bên trong . Vui_lòng shopee giải_quyết gọi lần đầu bạn ấy nghe gọi lại ko bắt máy . Mới mà hàng như_vậy . Gọi bạn nói vì để lâu . Như sau kiểm_tra kém chất_lượng còn bán . Đóng_gói sản_phẩm kém Rất kém Rất kém,1
train_010136,Đóng_gói sản_phẩm rất đẹp và chắc chắnchưa dùng nên ko biết tn,0
train_010137,"Giao hành nhanh , đóng_gói cẩn_thận , cài win thành_công . Thanks shop !",0
train_010138,Đây có_lẽ là đôi giày mà mk mua online đáng tiền nhất cả về chất_lượng và thời_gian gian_hàng . Có_thể nói đây là đôi giày ngon và đẹp nhất trong tầm giá . Các bạn nên mua vì nó rất đáng tiền .,0
train_010139,Xinh và đẹp lắm  Shop phục_vụ rất tốt Đóng_gói sản_phẩm rất đẹp và chắc_chắn Thời_gian giao hàng rất nhanh,0
train_010140,Giày xinh vừa chân . Sản_phẩm đáng tiền phục_vụ tốt giao hàng nhanh .,0
train_010141,Rất ưng ,0
train_010142,Nếu để mua balo này với giá 127k thì còn đc chứ 350k thì quá đắt,1
train_010143,Ưng .   Đóng_gói sản_phẩm rất đẹp và chắc_chắn . Sẽ ủng_hộ shop dài_dài,0
train_010144,Hình thì đăng áo_dài tay quần dài . Giao thì áo ngắn . Quần lửng . Áo còn dính vết ố vàng . Bán hàng lừa_gạt . Giao ko đúng hàng mất uy_tín . Bán hàng ko có tâm Chất_lượng sản_phẩm rất kém Rất không đáng tiền,1
train_010145,Hộp quà xinh cực bóc quà thích.Bảng màu nhìn iu hihi .,0
train_010146,Đóng_gói sản_phẩm kém . Gửi hàng chậm . sản_phẩm chưa dùng chưa biết thế_nào nhưng dự là k ổn .,0
train_010147,Quá uổng tiền giày như shit ấyLm mất form giày mũi giày quá xấu,1
train_010148,Bookmark bị nhăn nhìn bị gấp mất thẩm_mỹ cả cuốn cuộc_chiến siêu_nhiên giữa đời_thường tập 1 cũng bị gấp bìa ngoài cực xấu,1
train_010149,Sản_phẩm bền đẹp đóng_gói cước chắc_chắn cẩn_thận .,0
train_010150,Ok ! Đóng_gói sản_phẩm rất đẹp và chắc_chắn .,0
train_010151,Đóng_gói sản_phẩm kém . Đế giày k giống hình . Nhìn thôi đã biết đế kém chất_lượng rồi .,1
train_010152,Màu k giốg hìnhRa màu hồng đậm dù đúg mã Hộp móp,1
train_010153,máy thì lỗ đèn tùm_lum PIN thì nạp căng ko sử_dụng mà 1ngày đã sập nguồn . kết_luận là đồ_hàng_mã ko dùng được,1
train_010154,""" Mình cũng vậy . ngon bổ rẻ và rất đẹp nữa """,0
train_010155,2 tuần trước mình có mua miếng dán . Vừa dán xong xài đc nữa ngày không hiểu tự_nhiên lại có vết nứt cuối màng hình . Mình gửi khiếu_nại cho tiki nhưng chủ shop ko cho đổi trả . Mình thấy vết nứt cũng nhỏ nên cũng cho_qua hôm_nay tự_nhiên lại có vết nứt phía trên màng hình ? ? ? . Miếng dán quảng_cáo chống trày chống vân tay mà_lại nứt màng hình + dính vân tay rất nhiều mọi người không nên mua ở shop này .,1
train_010156,Chất_lượng sản_phẩm rất kém Đóng_gói sản_phẩm rất kém Đóng_gói sản_phẩm rất kém Rất không đáng tiền,1
train_010157,Đã mua cái thứ 2 . Nói_chung là very nice ,0
train_010158,GIAO HÀNG NHẦM SIZE . ĐẶT CHỤC LẦN CẢ CHỤC LẦN ĐỀU THIẾU HÀNG NHẦM SIZE . CHẤT_LƯỢNG SẢN_PHẨM THÌ OK . LẤY SỈ NHIỀU RỒI MÀ LÀM_ĂN KHÔNG CẨN_THẬN GÌ CẢ . ĐÁNH_GIÁ 1 SAO CHO NHÂN_VIÊN SHOP,1
train_010159,uy tínchất lượnggiá rẻ,0
train_010160,Sản_phẩm đẹp nhưng cùng size mà cái dài cái ngắn . Dù_sao mình vẫn ưng_ý với số tiền đã bỏ ra,0
train_010161,Shop giao thiếu hàng . Bạn mình đặt cũng bị giao nhầm oppa . Nt thì shop mãi mới trả_lời nhg chưa giải_quyết . K nhiệt_tình và thiếu trách_nhiệm . Các bạn đừng mua ót shop này ,1
